0.080206,1.2214,0.080206,1.2214,0.0402303,-0.0402303,-0.001036,-0.009567,
0.20265,1.26651,0.20265,1.26651,0.0678434,-0.0678434,-0.000939056,0.028559,
0.27702,0.51233,0.27702,0.51233,0.0661613,-0.0661613,0.0041409,0.106833,
0.290149,-0.0509508,0.290149,-0.0509508,0.043262,-0.043262,0.0159886,0.193463,
0.262604,-0.394521,0.262604,-0.394521,0.0127396,-0.0127396,0.0345885,0.27414,
0.186329,-0.968348,0.186329,-0.968348,-0.0256031,0.0256031,0.0594265,0.344348,
0.0715332,-1.27395,0.0715332,-1.27395,-0.0615053,0.0615053,0.0887322,0.383835,
-0.034783,-0.995174,-0.034783,-0.995174,-0.07514,0.07514,0.119418,0.383367,
-0.0992393,-0.494233,-0.0992393,-0.494233,-0.0616699,0.0616699,0.148756,0.356144,
-0.137452,-0.339889,-0.137452,-0.339889,-0.0396751,0.0396751,0.175578,0.321109,
-0.148118,0.00401454,-0.148118,0.00401454,-0.0152743,0.0152743,0.199084,0.276463,
-0.122195,0.39279,-0.122195,0.39279,0.00679717,-0.00679717,0.218939,0.233354,
-0.0885761,0.319617,-0.0885761,0.319617,0.0126134,-0.0126134,0.236081,0.206244,
-0.0597765,0.282055,-0.0597765,0.282055,0.00713356,-0.00713356,0.251416,0.186954,
-0.036962,0.209308,-0.036962,0.209308,-0.00334845,0.00334845,0.265566,0.175172,
-0.0266124,0.0551101,-0.0266124,0.0551101,-0.0142988,0.0142988,0.279095,0.169157,
-0.0202376,0.0700901,-0.0202376,0.0700901,-0.017254,0.017254,0.292112,0.162477,
-0.0164679,0.0230841,-0.0164679,0.0230841,-0.0146651,0.0146651,0.304722,0.158218,
-0.0162516,-0.00801054,-0.0162516,-0.00801054,-0.00968487,0.00968487,0.317023,0.154244,
-0.0183325,-0.0277654,-0.0183325,-0.0277654,-0.00579936,0.00579936,0.329005,0.14985,
-0.0246485,-0.0825861,-0.0246485,-0.0825861,-0.00594895,0.00594895,0.340648,0.144916,
-0.0313144,-0.0610683,-0.0313144,-0.0610683,-0.0075137,0.0075137,0.35177,0.136924,
-0.0358016,-0.0384283,-0.0358016,-0.0384283,-0.00900727,0.00900727,0.362192,0.1274,
-0.0357518,0.0195772,-0.0357518,0.0195772,-0.0083845,0.0083845,0.371787,0.116684,
-0.0312927,0.0583171,-0.0312927,0.0583171,-0.00633631,0.00633631,0.380557,0.106924,
-0.0251532,0.0649376,-0.0251532,0.0649376,-0.00454175,0.00454175,0.388635,0.0991592,
-0.0195839,0.0530112,-0.0195839,0.0530112,-0.00394435,0.00394435,0.396183,0.0932984,
-0.0164304,0.0220629,-0.0164304,0.0220629,-0.0047085,0.0047085,0.403345,0.0889333,
-0.015234,0.00741631,-0.015234,0.00741631,-0.00550533,0.00550533,0.410182,0.0848697,
-0.0152601,-0.00403055,-0.0152601,-0.00403055,-0.00569849,0.00569849,0.416708,0.0809042,
-0.0154549,-0.000992704,-0.0154549,-0.000992704,-0.00501157,0.00501157,0.42291,0.0766644,
-0.0155782,-0.00139035,-0.0155782,-0.00139035,-0.00418829,0.00418829,0.428779,0.0724452,
-0.0154769,0.00222252,-0.0154769,0.00222252,-0.00366564,0.00366564,0.434311,0.0681597,
-0.0151192,0.00435946,-0.0151192,0.00435946,-0.00360133,0.00360133,0.439509,0.0639637,
-0.014318,0.0100665,-0.014318,0.0100665,-0.00362568,0.00362568,0.444377,0.0598649,
-0.0130911,0.0137538,-0.0130911,0.0137538,-0.00349763,0.00349763,0.448933,0.0560759,
-0.0116755,0.0148221,-0.0116755,0.0148221,-0.0031885,0.0031885,0.453206,0.0526907,
-0.0104612,0.0112327,-0.0104612,0.0112327,-0.00290535,0.00290535,0.457232,0.0497415,
-0.00967356,0.00649426,-0.00967356,0.00649426,-0.00275963,0.00275963,0.461039,0.047083,
-0.00927586,0.00287607,-0.00927586,0.00287607,-0.00271123,0.00271123,0.464645,0.0445654,
-0.00903526,0.00225561,-0.00903526,0.00225561,-0.00262355,0.00262355,0.468054,0.0420832,
-0.00875117,0.00322161,-0.00875117,0.00322161,-0.00245001,0.00245001,0.471269,0.0396461,
-0.00834715,0.00457503,-0.00834715,0.00457503,-0.00224126,0.00224126,0.474295,0.0372969,
-0.00786412,0.0051153,-0.00786412,0.0051153,-0.00208189,0.00208189,0.477141,0.0350829,
-0.00735258,0.00528497,-0.00735258,0.00528497,-0.00198285,0.00198285,0.479818,0.0330105,
-0.00684941,0.00507444,-0.00684941,0.00507444,-0.00190535,0.00190535,0.482338,0.0310823,
-0.00637285,0.00477227,-0.00637285,0.00477227,-0.0018062,0.0018062,0.484711,0.0292887,
-0.00595451,0.00403374,-0.00595451,0.00403374,-0.00169238,0.00169238,0.486949,0.0276241,
-0.00561014,0.00326885,-0.00561014,0.00326885,-0.00158649,0.00158649,0.489061,0.0260635,
-0.00533048,0.00265803,-0.00533048,0.00265803,-0.00150245,0.00150245,0.491053,0.0245852,
-0.00507544,0.00258216,-0.00507544,0.00258216,-0.00142619,0.00142619,0.492931,0.0231706,
-0.00481239,0.00274135,-0.00481239,0.00274135,-0.00134619,0.00134619,0.4947,0.0218225,
-0.00453276,0.00291593,-0.00453276,0.00291593,-0.00126255,0.00126255,0.496366,0.0205482,
-0.00425219,0.00284469,-0.00425219,0.00284469,-0.00118663,0.00118663,0.497935,0.0193542,
-0.00398787,0.00263207,-0.00398787,0.00263207,-0.001122,0.001122,0.499413,0.0182368,
-0.00374681,0.00238206,-0.00374681,0.00238206,-0.00106345,0.00106345,0.500806,0.0171887,
-0.00352785,0.00216801,-0.00352785,0.00216801,-0.00100474,0.00100474,0.502119,0.0162025,
-0.00332743,0.00199033,-0.00332743,0.00199033,-0.00094583,0.00094583,0.503357,0.0152727,
-0.00314282,0.00183659,-0.00314282,0.00183659,-0.000890803,0.000890803,0.504524,0.014395,
-0.00296916,0.00174527,-0.00296916,0.00174527,-0.000840866,0.000840866,0.505623,0.0135649,
-0.00280179,0.00169406,-0.00280179,0.00169406,-0.00079434,0.00079434,0.506659,0.0127805,
-0.0026386,0.00165555,-0.0026386,0.00165555,-0.000749176,0.000749176,0.507635,0.0120409,
-0.00248185,0.00157638,-0.00248185,0.00157638,-0.000705977,0.000705977,0.508555,0.0113456,
-0.002335,0.00146426,-0.002335,0.00146426,-0.000665892,0.000665892,0.509422,0.0106921,
-0.00219933,0.00134911,-0.00219933,0.00134911,-0.000628816,0.000628816,0.510238,0.010077,
-0.00207357,0.00125435,-0.00207357,0.00125435,-0.000593657,0.000593657,0.511008,0.00949721,
-0.00195557,0.00118281,-0.00195557,0.00118281,-0.000559802,0.000559802,0.511733,0.00895017,
-0.00184402,0.00111949,-0.00184402,0.00111949,-0.000527721,0.000527721,0.512417,0.00843422,
-0.00173826,0.00106233,-0.00173826,0.00106233,-0.000497784,0.000497784,0.513061,0.00794774,
-0.00163789,0.00100818,-0.00163789,0.00100818,-0.000469776,0.000469776,0.513668,0.00748925,
-0.00154277,0.000954842,-0.00154277,0.000954842,-0.000443227,0.000443227,0.51424,0.00705735,
-0.00145304,0.000898833,-0.00145304,0.000898833,-0.000418008,0.000418008,0.514779,0.00665064,
-0.00136894,0.000840629,-0.00136894,0.000840629,-0.000394276,0.000394276,0.515287,0.00626762,
-0.00129022,0.000787143,-0.00129022,0.000787143,-0.000371999,0.000371999,0.515766,0.00590667,
-0.00121625,0.000741014,-0.00121625,0.000741014,-0.00035097,0.00035097,0.516217,0.00556638,
-0.0011464,0.000700794,-0.0011464,0.000700794,-0.000331034,0.000331034,0.516642,0.00524555,
-0.00108033,0.000662879,-0.00108033,0.000662879,-0.000312204,0.000312204,0.517043,0.00494317,
-0.00101794,0.000625469,-0.00101794,0.000625469,-0.000294507,0.000294507,0.517421,0.00465827,
-0.000959124,0.000589447,-0.000959124,0.000589447,-0.000277845,0.000277845,0.517776,0.00438984,
-0.000903726,0.000554978,-0.000903726,0.000554978,-0.0002621,0.0002621,0.518112,0.00413692,
-0.000851595,0.000522104,-0.000851595,0.000522104,-0.000247218,0.000247218,0.518428,0.0038986,
-0.000802549,0.000491216,-0.000802549,0.000491216,-0.00023319,0.00023319,0.518725,0.00367402,
-0.000756367,0.000462719,-0.000756367,0.000462719,-0.000219976,0.000219976,0.519006,0.00346235,
-0.000712816,0.000436616,-0.000712816,0.000436616,-0.000207505,0.000207505,0.519271,0.00326286,
-0.000671717,0.000412061,-0.000671717,0.000412061,-0.000195726,0.000195726,0.51952,0.00307486,
-0.00063296,0.000388428,-0.00063296,0.000388428,-0.000184619,0.000184619,0.519755,0.0028977,
-0.000596446,0.00036583,-0.000596446,0.00036583,-0.000174152,0.000174152,0.519976,0.00273078,
-0.00056206,0.000344506,-0.00056206,0.000344506,-0.00016428,0.00016428,0.520185,0.00257347,
-0.000529671,0.000324526,-0.000529671,0.000324526,-0.00015496,0.00015496,0.520381,0.00242524,
-0.000499155,0.000305786,-0.000499155,0.000305786,-0.000146166,0.000146166,0.520566,0.00228554,
-0.000470398,0.000288185,-0.000470398,0.000288185,-0.000137876,0.000137876,0.520741,0.00215389,
-0.000443291,0.000271673,-0.000443291,0.000271673,-0.000130057,0.000130057,0.520905,0.00202982,
-0.000417737,0.000256106,-0.000417737,0.000256106,-0.00012268,0.00012268,0.521061,0.0019129,
-0.000393654,0.000241335,-0.000393654,0.000241335,-0.00011572,0.00011572,0.521207,0.00180272,
-0.000370964,0.00022735,-0.000370964,0.00022735,-0.000109157,0.000109157,0.521344,0.00169889,
-0.000349588,0.000214191,-0.000349588,0.000214191,-0.000102966,0.000102966,0.521474,0.00160105,
-0.000329446,0.000201841,-0.000329446,0.000201841,-9.71265e-05,9.71265e-05,0.521596,0.00150884,
-0.000310463,0.000190227,-0.000310463,0.000190227,-9.16172e-05,9.16172e-05,0.521712,0.00142195,
-0.000292574,0.000179278,-0.000292574,0.000179278,-8.64212e-05,8.64212e-05,0.52182,0.00134006,
-0.000275714,0.000168954,-0.000275714,0.000168954,-8.15206e-05,8.15206e-05,0.521923,0.00126289,
-0.000259826,0.000159218,-0.000259826,0.000159218,-7.68978e-05,7.68978e-05,0.522019,0.00119017,
-0.000244853,0.000150032,-0.000244853,0.000150032,-7.25371e-05,7.25371e-05,0.52211,0.00112163,
-0.000230746,0.000141369,-0.000230746,0.000141369,-6.84241e-05,6.84241e-05,0.522196,0.00105705,
-0.000217452,0.000133216,-0.000217452,0.000133216,-6.45447e-05,6.45447e-05,0.522276,0.000996183,
-0.000204924,0.000125544,-0.000204924,0.000125544,-6.08853e-05,6.08853e-05,0.522352,0.000938824,
-0.000193118,0.000118314,-0.000193118,0.000118314,-5.74335e-05,5.74335e-05,0.522424,0.00088477,
-0.000181991,0.000111496,-0.000181991,0.000111496,-5.41777e-05,5.41777e-05,0.522492,0.00083383,
-0.000171506,0.000105068,-0.000171506,0.000105068,-5.11068e-05,5.11068e-05,0.522555,0.000785824,
-0.000161626,9.9011e-05,-0.000161626,9.9011e-05,-4.82101e-05,4.82101e-05,0.522615,0.000740584,
